Symbol,Name,IndustryCode,Industry,Symbol_kor
ATIF,ATIF Holdings Ltd,52203070.0,전문 정보 서비스,ATIF 홀딩스
ABVC,ABVC Biopharma Inc,56202010.0,생명 공학 및 의학 연구,ABVC 바이오파마
PAVM,PAVmed Inc,56101010.0,첨단 의료 장비 및 기술,파브메드
VCNX,Vaccinex Inc,56202010.0,생명 공학 및 의학 연구,백시넥스
CNFR,Conifer Holdings Inc,55301020.0,손해보험,커니퍼 홀딩스
BLIN,Bridgeline Digital Inc,57201020.0,소프트웨어,브릿지라인 디지털
HYW,Hywin Holdings Ltd ADR,55102020.0,투자 관리 및 펀드 운영,해인 금융 지주 그룹 ADR
LEDS,SemiLEDs Corp,57101010.0,반도체,세미LEDS
MBRX,Moleculin Biotech Inc,56202010.0,생명 공학 및 의학 연구,몰컬린 바이오테크
SPEC,Spectaire Holdings Inc,52203040.0,경영 지원 서비스,스펙테어 홀딩스
ADN,Advent Technologies Holdings Inc,50201010.0,재생 가능 에너지 장비 및 서비스,어드벤트 테크놀로지스 홀딩스
PXSAP,Pyxis Tankers 7 75 Cumulative Convertible Pref Shs Series A,52405020.0,해양 화물 및 물류,픽시스 탱커스 우선주 시리즈 A 7.75%
MINM,Minim Inc,57102010.0,통신 및 네트워킹,미님
BNOX,Bionomics Ltd ADR,56202010.0,생명 공학 및 의학 연구,바이오노믹스 ADR
TCRT,Alaunos Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,알라우노스 테라퓨틱스
AIHS,Senmiao Technology Ltd,53403010.0,"자동차 차량, 부품 및 서비스 소매",센미아오 테크놀러지
NLSP,NLS Pharmaceutics AG,56202010.0,생명 공학 및 의학 연구,NLS 파마슈틱스
MNTS,Momentus Inc,52101010.0,항공우주 및 방위,모멘터스
BTBD,Bt Brands Inc,53301020.0,레스토랑 및 바,BT 브랜즈
PIRS,Pieris Pharmaceuticals Inc,56202010.0,생명 공학 및 의학 연구,피에리스 파마슈티컬스
ELAB,ELEVAI Labs Inc,56202010.0,생명 공학 및 의학 연구,엘레바이 랩스
GRNQ,GreenPro Capital Corp,55101050.0,기업 금융 서비스,그린프로 캐피털
SMTK,SmartKem Inc,57101010.0,반도체,스마트켐
NIVF,NewGenIvf Group Ltd,56102010.0,의료 시설 및 서비스,뉴진Ivf 그룹
CYN,CYNGN Inc,57201020.0,소프트웨어,신젠
STKH,Steakholder Foods Ltd ADR,54102010.0,어업 및 농업,스테이크홀더 푸즈 ADR
GDHG,Golden Heaven Group Holdings Ltd,53301040.0,여가 및 오락시설,골든 헤븐 그룹 홀딩스
FTFT,Future Fintech Group Inc,57301030.0,블록 체인 및 암호화폐,퓨처 핀테크 그룹
GVH,Globavend Holdings Ltd,52405010.0,"배달, 우편, 항공 화물 및 육상 물류",글로바벤드 홀딩스
XTIA,XTI Aerospace Inc,52101010.0,항공우주 및 방위,XTI 에어로스페이스
BGLC,BioNexus Gene Lab Corp,56202010.0,생명 공학 및 의학 연구,바이오넥서스 진 랩
ASNS,Actelis Networks Inc,52201020.0,건설 및 엔지니어링,악텔리스 네트웍스
MYNZ,Mainz Biomed NV,56102010.0,의료 시설 및 서비스,마인츠 바이오메드
JEWL,Adamas One Corp,53202020.0,의류 및 액세서리,아다마스 원
HIHO,Highway Holdings Ltd,51201020.0,철 및 강철,하이웨이 홀딩스
ASTI,Ascent Solar Technologies Inc,50201010.0,재생 가능 에너지 장비 및 서비스,어센트 솔라 테크놀로지스
MTEM,Molecular Templates Inc,56202010.0,생명 공학 및 의학 연구,몰레큘러 템플리츠
VVOS,Vivos Therapeutics Inc,56101020.0,"의료 장비, 물품 및 유통",비보스 테라퓨틱스
POLA,Polar Power Inc,52102030.0,전기 부품 및 장비,폴라 파워
PWM,Prestige Wealth Inc,55102020.0,투자 관리 및 펀드 운영,프레스티지 웰스
EZFL,EzFill Holdings Inc,50102030.0,"오일, 가스 정제 및 마케팅",이지필 홀딩스
WLDS,Wearable Devices Ltd,57107010.0,통합 하드웨어 및 소프트웨어,웨어러블 디바이시스
GV,Visionary Holdings Inc,60101010.0,"부동산 임대, 개발 및 운영",비져너리 홀딩스
MGOL,MGO Global Inc,53302010.0,광고 및 마케팅,MGO 글로벌
ROMA,Roma Green Finance Ltd,52203040.0,경영 지원 서비스,로마 그린 파이낸스
VVPR,VivoPower International PLC,59101010.0,전력 유틸리티,비보파워 인터내셔널
ADXN,Addex Therapeutics Ltd ADR,56202010.0,생명 공학 및 의학 연구,애딕스 테라퓨틱스 ADR
BON,Bon Natural Life Ltd,56201040.0,제약,본 내추럴 라이프
UPXI,Upexi Inc,57201030.0,온라인 서비스,유펙시
GCTK,GlucoTrack Inc,56202010.0,생명 공학 및 의학 연구,글루코 트랙
KA,Kineta Inc,56202010.0,생명 공학 및 의학 연구,키네타
SCKT,Socket Mobile Inc,57104010.0,전자 장비 및 부품,소켓 모바일
ENG,ENGlobal Corp,52201020.0,건설 및 엔지니어링,EN글로벌
UXIN,Uxin Ltd ADR,53403010.0,"자동차 차량, 부품 및 서비스 소매",우신 ADR
VWE,Vintage Wine Estates Inc,54101020.0,증류주 및 포도주,빈티지 와인 에스테이츠
SYRA,Syra Health Corp,56102010.0,의료 시설 및 서비스,시라 헬스
FRES,Fresh2 Group Ltd ADR,56202010.0,생명 공학 및 의학 연구,프레시2 그룹 ADR
ONVO,Organovo Holdings Inc,56202010.0,생명 공학 및 의학 연구,오가노보 홀딩스
SILO,Silo Pharma Inc,56201040.0,제약,사일로 파마
WHLRP,Wheeler Real Estate Investment Trust Series B Conv Prf Shs,60102020.0,상업용 REITs,휠러 리얼 에스테이트 인베스트 우선주 시리즈 B 9.000%
HLTH,Cue Health Inc,57201020.0,소프트웨어,큐 헬스
BLBX,Blackboxstocks Inc,57201020.0,소프트웨어,블랙박스스톡스
JNVR,Janover Inc,57301010.0,핀테크,재노버
WAFU,Wah Fu Education Group Ltd,63101010.0,기타 교육 서비스 제공,와푸 에듀케이션
CISS,C3is Inc,52203040.0,경영 지원 서비스,C3is
WLGS,WANG & LEE GROUP Inc,52201020.0,건설 및 엔지니어링,왕 & 리 그룹
CREG,Smart Powerr Corp,50201010.0,재생 가능 에너지 장비 및 서비스,스마트 파워
LCFY,Locafy Ltd,57201020.0,소프트웨어,로커파이
ICCT,iCoreConnect Inc,57201020.0,소프트웨어,i코어커넥트
CYCN,Cyclerion Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,싸이클러리온 테라퓨틱스
BREA,Brera Holdings PLC,53301040.0,여가 및 오락시설,브레라 홀딩스
SVMH,SRIVARU Holding Ltd,53101010.0,자동차 및 트럭 제조,스리바루 홀딩스
KITT,Nauticus Robotics Inc,52102010.0,산업용 기계 및 장비,노티커스 로보틱스
SNOA,Sonoma Pharmaceuticals Inc,56201040.0,제약,소노마 파머수티컬스
VIRI,Virios Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,비리오스 테라퓨틱스
MSGM,Motorsport Games Inc,57201030.0,온라인 서비스,모터스포츠 게임즈
IVDA,Iveda Solutions Inc,57102010.0,통신 및 네트워킹,아이베다 솔루션스
JXJT,JX Luxventure Ltd,53202020.0,의류 및 액세서리,JX 럭스벤처
CARV,Carver Bancorp Inc,55101010.0,은행,카버 뱅코프
LDWY,Lendway Inc,55101030.0,소비자 대출,렌드웨이
CPOP,Pop Culture Group Co Ltd,53301040.0,여가 및 오락시설,팝 컬처 그룹
CISO,CISO Global Inc,57201030.0,온라인 서비스,세르베러스 사이버 센티넬
SNTG,Sentage Holdings Inc,55101030.0,소비자 대출,센티지 홀딩스
MARPS,Marine Petroleum Units,50102020.0,"오일, 가스 탐사 및 생산",Marine Petroleum Units
ARTW,Art's Way Manufacturing Co Inc,52102020.0,중장비 및 차량,아츠 웨이 매뉴팩처링
CHNR,China Natural Resources Inc,59103010.0,수자원 유틸리티,차이나 내츄럴 리소스
HUGE,FSD Pharma Inc,56202010.0,생명 공학 및 의학 연구,FSD 파마
MRIN,Marin Software Inc,57201020.0,소프트웨어,마린 소프트웨어
PULM,Pulmatrix Inc,56202010.0,생명 공학 및 의학 연구,풀매트릭스
SPGC,Sacks Parente Golf Inc,53205020.0,오락용 제품,색스 파렌테 골프
SNAX,Stryve Foods Inc,54102020.0,식품 가공,스트라이브 푸드
SBFM,Sunshine Biopharma Inc,56201040.0,제약,선샤인 바이오파마
CMAX,CareMax Inc,56102010.0,의료 시설 및 서비스,케어맥스
PRZO,Parazero Technologies Ltd,52101010.0,항공우주 및 방위,파라제로 테크놀로지스
KXIN,Kaixin Holdings,53403010.0,"자동차 차량, 부품 및 서비스 소매",카이신 홀딩스
NURO,NeuroMetrix Inc,56101020.0,"의료 장비, 물품 및 유통",뉴로메트릭스
CAUD,Collective Audience Inc,57201010.0,IT 서비스 및 컨설팅,콜렉티브 오디언스
SHPH,Shuttle Pharmaceuticals Holdings Inc,56201040.0,제약,셔틀 파마슈티컬스
SPPL,Simpple Ltd,57107010.0,통합 하드웨어 및 소프트웨어,심플
XXII,22nd Century Group Inc,54102030.0,담배,22세기 그룹
SLE,Super League Enterprise Inc,57201030.0,온라인 서비스,슈퍼 리그 엔터프라이즈
PNBK,Patriot National Bancorp Inc,55101010.0,은행,패트리엇 내셔널 뱅코프
INTZ,Intrusion Inc,57201010.0,IT 서비스 및 컨설팅,인트루젼
CVKD,Cadrenal Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,커드리널 테라퓨틱스
SVRE,Saverone 2014 Ltd ADR,57201020.0,소프트웨어,세이버원 2014 ADR
VRPX,Virpax Pharmaceuticals Inc,56202010.0,생명 공학 및 의학 연구,비르팍스 파마슈티컬
XWEL,XWELL Inc,54201030.0,개인 서비스,X웰
HUBC,Hub Cyber Security Ltd,57201020.0,소프트웨어,허브 사이버 시큐리티
VSME,VS Media Holdings Ltd,53302030.0,엔터테인먼트 제작,VS 미디어 홀딩스
DGLY,Digital Ally Inc,57102010.0,통신 및 네트워킹,디지털 앨리
WRNT,Warrantee Inc ADR,53302010.0,광고 및 마케팅,워런티 ADR
XPON,Expion360 Inc,52102030.0,전기 부품 및 장비,엑스피언360
SNGX,Soligenix Inc,56202010.0,생명 공학 및 의학 연구,솔리제닉스
AQB,AquaBounty Technologies Inc,54102010.0,어업 및 농업,아쿠아바운티 테크놀로지스
ELWS,Earlyworks Co Ltd ADR,57201010.0,IT 서비스 및 컨설팅,얼리웍스 ADR
WKEY,Wisekey International Holding AG ADR,57101010.0,반도체,와이즈키 인터내셔널 홀딩 AG ADR
RCRT,Recruiter.Com Group Inc,52203030.0,고용 서비스,리쿠르터닷컴 그룹
AMST,Amesite Inc,57201020.0,소프트웨어,에임자이트
TENX,Tenax Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,테낙스 테라퓨틱스
WATT,Energous Corp,52102030.0,전기 부품 및 장비,에너거스
YGMZ,MingZhu Logistics Holdings Ltd,52405030.0,지상 화물 및 물류,명주 로지스틱 홀딩스
PRPO,Precipio Inc,56101010.0,첨단 의료 장비 및 기술,프리시피오
TC,TuanChe Ltd ADR,52203040.0,경영 지원 서비스,투안케 ADR
EFOI,Energy Focus Inc,53203020.0,건설 자재 및 비품,에너지 포커스
LTRY,Lottery.com Inc,53301030.0,카지노 및 도박,로터리닷컴
BOXL,Boxlight Corp,57104010.0,전자 장비 및 부품,박스라잇
PAVS,Paranovus Entertainment Technology Ltd,54102020.0,식품 가공,파라노부스 엔터테인먼트 테크놀로지
MIND,Mind Technology Inc,50103020.0,오일 관련 서비스 및 장비,마인드 테크놀로지
TBIO,Telesis Bio Inc,56101010.0,첨단 의료 장비 및 기술,텔레시스 바이오
NCNA,NuCana PLC ADR,56202010.0,생명 공학 및 의학 연구,누카나 ADR
XBIO,Xenetic Biosciences Inc,56202010.0,생명 공학 및 의학 연구,제네틱 바이오사이언스
IFBD,Infobird Co Ltd,57201020.0,소프트웨어,인포버드
NTBL,Notable Labs Ltd,56202010.0,생명 공학 및 의학 연구,노터블 랩스
KTTA,Pasithea Therapeutics Corp,56202010.0,생명 공학 및 의학 연구,파시테아 테라퓨틱스
FATBB,FAT Brands Inc Class B,53301020.0,레스토랑 및 바,팻 브랜즈 Class B
NDRA,ENDRA Life Sciences Inc,56202010.0,생명 공학 및 의학 연구,엔드라 라이프 사이언스
BMRA,Biomerica Inc,56101020.0,"의료 장비, 물품 및 유통",바이오메리카
CTHR,Charles & Colvard Ltd,53202020.0,의류 및 액세서리,찰스 & 콜바드
RNAZ,Transcode Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,트랜스코드 테라퓨틱스
SPCB,Supercom Ltd,57201020.0,소프트웨어,슈퍼컴
HEPA,Hepion Pharmaceuticals Inc,56202010.0,생명 공학 및 의학 연구,헤피온 파마슈티컬스
OCG,Oriental Culture Holding Ltd,53302010.0,광고 및 마케팅,오리엔탈 컬처 홀딩
AEMD,Aethlon Medical Inc,56101010.0,첨단 의료 장비 및 기술,애슬론 메디컬
MOB,Mobilicom Ltd ADR,52203040.0,경영 지원 서비스,모빌리컴 ADR
IPDN,Professional Diversity Network Inc,52203030.0,고용 서비스,프로페셔널 다이버시티 네트워크
SGD,Safe & Green Development Corp,52201020.0,건설 및 엔지니어링,세이프 & 그린 디벨롭먼트
YOSH,Yoshiharu Global Co,53301020.0,레스토랑 및 바,요시하루 글로벌
TFFP,TFF Pharmaceuticals Inc,56202010.0,생명 공학 및 의학 연구,TFF 파마슈티컬스
PIK,Kidpik Corp,53403040.0,의류 및 액세서리 소매,키드픽
VMAR,Vision Marine Technologies Inc,53205020.0,오락용 제품,비전 마린 테크놀로지스
GTBP,GT Biopharma Inc,56201040.0,제약,GT 바이오파마
BFRI,Biofrontera Inc,56201040.0,제약,바이오프론테라
BFI,BurgerFi International Inc,53301020.0,레스토랑 및 바,버거파이 인터내셔널
DATS,DatChat Inc,57201010.0,IT 서비스 및 컨설팅,댓챗
CMND,Clearmind Medicine Inc,56202010.0,생명 공학 및 의학 연구,클리어마인드 메디슨
FRZA,Forza X1 Inc,53205020.0,오락용 제품,포르자 X1
INBS,Intelligent Bio Solutions Inc,56202010.0,생명 공학 및 의학 연구,인텔리전트 바이오 솔루션스
CNET,ZW Data Action Technologies Inc,53302010.0,광고 및 마케팅,ZW 데이터 액션 테크놀로지스
BCDA,BioCardia Inc,56202010.0,생명 공학 및 의학 연구,바이오카디아
VINO,Gaucho Group Holdings Inc,60101010.0,"부동산 임대, 개발 및 운영",가우초 그룹 홀딩스
AIMD,Ainos Inc,56202010.0,생명 공학 및 의학 연구,에이노스
ONFO,Onfolio Holdings Inc,52203040.0,경영 지원 서비스,온폴리오 홀딩스
OST,Ostin Technology Group Co Ltd,57104010.0,전자 장비 및 부품,오스틴 테크놀로지 그룹
SNPX,Synaptogenix Inc,56202010.0,생명 공학 및 의학 연구,시냅토제닉스
XELAP,Exela Technologies 6 00 Cum Convt Perptl Pref Shs Series B,57201010.0,IT 서비스 및 컨설팅,엑셀라 테크놀로지스 우선주 시리즈 B 6.00%
RSLS,ReShape Lifesciences Inc,56101010.0,첨단 의료 장비 및 기술,리쉐이프 라이프사이언시스
OLB,OLB Group Inc,57201030.0,온라인 서비스,오엘비 그룹
MICS,Singing Machine Company Inc,57106030.0,가정용 전자 제품,싱잉 머신 컴퍼니
RETO,ReTo Eco-Solutions Inc,51202010.0,건설 자재,리토 에코-솔루션
LFLY,Leafly Holdings Inc,57201020.0,소프트웨어,리플리 홀딩스
KAVL,Kaival Brands Innovations Group Inc,54301020.0,식품 소매 및 유통,카이발 브랜즈 이노베이션스 그룹
ADD,Color Star Technology Co Ltd,63101010.0,기타 교육 서비스 제공,컬러 스타 테크놀로지
WHLR,Wheeler Real Estate Investment Trust Inc,60102020.0,상업용 REITs,휠러 리얼 에스테이트 인베스트
ICON,Icon Energy Corp,52203040.0,경영 지원 서비스,아이콘 에너지
LIXT,Lixte Biotechnology Holdings Inc,56202010.0,생명 공학 및 의학 연구,릭스트 바이오테크놀로지 홀딩스
XRTX,XORTX Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,졸트 테라퓨틱스
DRUG,Bright Minds Biosciences Inc,56202010.0,생명 공학 및 의학 연구,브라이트 마인즈 바이오사이언시스
PBM,Psyence Biomedical Ltd,56201040.0,제약,사이언스 바이오메디컬
IMCC,IM Cannabis Corp,56201040.0,제약,IM 카나비스
VEEE,Twin Vee PowerCats Co,53205020.0,오락용 제품,트윈 비 파워캣츠 코
NXU,NXU Inc.,52102030.0,전기 부품 및 장비,NXU
ASST,Asset Entities Inc,57201030.0,온라인 서비스,애셋 엔티티즈
AREB,American Rebel Holdings Inc,52101010.0,항공우주 및 방위,아메리칸 레블 홀딩스
BTCT,BTC Digital Ltd,57301030.0,블록 체인 및 암호화폐,BTC 디지털
ALLR,Allarity Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,얼라러티 테라퓨틱스
TTNP,Titan Pharmaceuticals Inc,56201040.0,제약,타이탄 파마슈티컬스
CDZIP,Cadiz Depositary Shares,59103010.0,수자원 유틸리티,카디즈 우선주 8.875%
OBLG,Oblong Inc,57104010.0,전자 장비 및 부품,오블롱
SOBR,Sobr Safe Inc,57201020.0,소프트웨어,소버세이프
BCAN,BYND Cannasoft Enterprises Inc,57201020.0,소프트웨어,BYND 캔나소프트 엔터프라이시스
XHG,XChange TEC.INC ADR,60101010.0,"부동산 임대, 개발 및 운영",X체인지 TEC.INC ADR
QH,Quhuo Ltd ADR,52405010.0,"배달, 우편, 항공 화물 및 육상 물류",거화 ADR
NUKK,Nukkleus Inc,57301010.0,핀테크,뉴클러스
ALBT,Avalon Globocare Corp,56102010.0,의료 시설 및 서비스,아발론 글로보케어
IDAI,T Stamp Inc,57201020.0,소프트웨어,티 스탬프
CELZ,Creative Medical Technology Holdings Inc,56202010.0,생명 공학 및 의학 연구,크리에이티브 메디컬 테크놀로지 홀딩스
MDRRP,Medalist Diversified REIT Cumulative Redeemable Pref Shs Series A,60102020.0,상업용 REITs,메달리스트 다이버시파이드 릿츠 우선주 시리즈 A 8%
EVOK,Evoke Pharma Inc,56201040.0,제약,에보크 파마
PCSA,Processa Pharmaceuticals Inc,56201040.0,제약,프로세사 파마슈티컬스
LQR,LQR House Inc,54301020.0,식품 소매 및 유통,LQR 하우스
POAI,Predictive Oncology Inc,56101020.0,"의료 장비, 물품 및 유통",프리딕티브 온콜로지
GPAK,Gamer Pakistan Inc,53301040.0,여가 및 오락시설,게이머 파키스탄
AGFY,Agrify Corp,54102010.0,어업 및 농업,애그리파이
KWE,Kwesst Micro Systems Inc,52101010.0,항공우주 및 방위,K웨스트 마이크로 시스템즈
BOF,BranchOut Food Inc,54102020.0,식품 가공,브랜치아웃 푸드
SONN,Sonnet Biotherapeutics Holdings Inc,56201040.0,제약,소넷 바이오테라퓨틱스 홀딩스
AYRO,AYRO Inc,53101010.0,자동차 및 트럭 제조,에이로
ATXG,Addentax Group Corp,52405010.0,"배달, 우편, 항공 화물 및 육상 물류",애든택스 그룹
HOTH,Hoth Therapeutics Inc,56201040.0,제약,호스 테라퓨틱스
CEAD,CEA Industries Inc,52102030.0,전기 부품 및 장비,CEA 인더스트리스
ADIL,Adial Pharmaceuticals Inc,56202010.0,생명 공학 및 의학 연구,애디얼 파머수티컬
EZGO,EZGO Technologies Ltd,53205020.0,오락용 제품,이지고 테크놀로지스
FORD,Forward Industries Inc,53202020.0,의류 및 액세서리,포워드 인더스트리스
TRVN,Trevena Inc,56202010.0,생명 공학 및 의학 연구,트레베나
AKAN,Akanda Corp,56102010.0,의료 시설 및 서비스,아칸다
TCJH,Top KingWin Ltd,52203070.0,전문 정보 서비스,탑 킹윈
MYMD,Mymd Pharmaceuticals Inc,56202010.0,생명 공학 및 의학 연구,마이MD 파마슈티컬스
JTAI,Jet.AI Inc,57201020.0,소프트웨어,젯.AI
